time,sc_0,sc_1,sc_2,sc_3,sc_4,sc_5,sc_6,sc_7,sc_8,sc_9,sc_10,sc_11,sc_12,sc_13,sc_14,sc_15,sc_16,sc_17,sc_18,sc_19,sc_20,sc_21,sc_22,sc_23,sc_24,sc_25,sc_26,sc_27,sc_28,sc_29,sc_30,sc_31,sc_32,sc_33,sc_34,sc_35,sc_36,sc_37,sc_38,sc_39,sc_40,sc_41,sc_42,sc_43,sc_44,sc_45,sc_46,sc_47,sc_48,sc_49,sc_50,sc_51,sc_52,sc_53,sc_54,sc_55,sc_56,sc_57,sc_58,sc_59,sc_60,sc_61,sc_62,sc_63
0.2988,122.0,-96.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18.0,7.0,-21.0,12.0,-24.0,15.0,-26.0,17.0,-29.0,17.0,-32.0,17.0,-32.0,16.0,-31.0,15.0,-28.0,12.0,-26.0,10.0,-22.0,9.0,-17.0,8.0,-10.0,7.0,-5.0,7.0,1.0,9.0,7.0,12.0,11.0,15.0,16.0,18.0,17.0,20.0,19.0,23.0,20.0,24.0,20.0,26.0,19.0,27.0,15.0,26.0,14.0,23.0,12.0,21.0
0.3349,122.0,-96.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,7.0,-2.0,5.0,-4.0,4.0,-8.0,3.0,-12.0,4.0,-15.0,4.0,-18.0,5.0,-20.0,6.0,-20.0,8.0,-20.0,9.0,-21.0,9.0,-19.0,9.0,-17.0,8.0,-14.0,7.0,-12.0,5.0,-10.0,2.0,-8.0,-2.0,-6.0,-5.0,-5.0,-8.0,-4.0,-12.0,-5.0,-14.0,-5.0,-17.0,-7.0,-18.0,-8.0,-18.0,-9.0,-19.0,-11.0
0.3466,122.0,-96.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,-6.0,5.0,-6.0,5.0,-5.0,5.0,-6.0,5.0,-5.0,4.0,-5.0,3.0,-4.0,3.0,-4.0,3.0,-4.0,2.0,-3.0,3.0,-3.0,2.0,-2.0,2.0,-2.0,2.0,-2.0,2.0,-1.0,2.0,0.0,2.0,-1.0,2.0,0.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,4.0,3.0,4.0
0.3528,122.0,-96.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22.0,-2.0,-28.0,0.0,-32.0,2.0,-35.0,0.0,-39.0,-1.0,-40.0,-1.0,-40.0,-2.0,-38.0,-4.0,-34.0,-5.0,-30.0,-6.0,-27.0,-5.0,-21.0,-2.0,-15.0,0.0,-10.0,5.0,-5.0,10.0,-1.0,14.0,1.0,21.0,4.0,27.0,3.0,29.0,3.0,32.0,2.0,35.0,1.0,36.0,0.0,36.0,-2.0,34.0,-3.0,30.0,-3.0,27.0
0.3888,122.0,-96.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.0,4.0,28.0,8.0,34.0,7.0,38.0,7.0,42.0,6.0,43.0,4.0,43.0,2.0,41.0,0.0,37.0,-1.0,32.0,0.0,31.0,2.0,22.0,4.0,15.0,8.0,8.0,12.0,2.0,16.0,-3.0,23.0,-7.0,28.0,-10.0,31.0,-11.0,34.0,-13.0,37.0,-12.0,39.0,-11.0,39.0,-8.0,37.0,-7.0,32.0,-5.0,30.0,-5.0
0.4007,122.0,-96.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.0,9.0,-18.0,9.0,-18.0,8.0,-17.0,7.0,-17.0,7.0,-15.0,6.0,-13.0,5.0,-10.0,4.0,-7.0,4.0,-3.0,4.0,0.0,5.0,3.0,6.0,6.0,8.0,8.0,9.0,9.0,11.0,11.0,13.0,11.0,14.0,11.0,15.0,10.0,14.0,9.0,14.0,8.0,13.0,6.0,11.0,6.0,9.0,5.0,6.0,4.0,3.0,5.0,0.0
0.4369,122.0,-96.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,-6.0,5.0,-6.0,5.0,-5.0,5.0,-6.0,4.0,-5.0,4.0,-5.0,3.0,-4.0,3.0,-4.0,3.0,-4.0,2.0,-3.0,2.0,-3.0,2.0,-2.0,2.0,-2.0,2.0,-2.0,1.0,-1.0,1.0,-1.0,2.0,-1.0,2.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,4.0,4.0
0.4446,122.0,-96.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,-18.0,9.0,-15.0,8.0,-13.0,6.0,-11.0,3.0,-9.0,-1.0,-7.0,-5.0,-6.0,-7.0,-5.0,-11.0,-5.0,-15.0,-6.0,-17.0,-6.0,-19.0,-8.0,-20.0,-9.0,-20.0,-10.0,-19.0,-10.0,-18.0,-11.0,-16.0,-10.0,-14.0,-9.0,-12.0,-7.0,-9.0,-5.0,-7.0,-2.0,-6.0,1.0,-5.0,4.0,-4.0,8.0,-4.0,11.0,-4.0,13.0
0.4719,122.0,-96.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.0,-15.0,-12.0,-7.0,-13.0,-2.0,-14.0,5.0,-18.0,10.0,-22.0,14.0,-26.0,17.0,-30.0,19.0,-32.0,19.0,-35.0,19.0,-36.0,16.0,-35.0,13.0,-33.0,10.0,-30.0,9.0,-25.0,7.0,-19.0,7.0,-13.0,7.0,-7.0,8.0,-2.0,10.0,3.0,13.0,9.0,17.0,12.0,22.0,15.0,26.0,13.0,30.0,14.0,32.0,14.0,33.0
0.4939,122.0,-96.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,6.0,7.0,8.0,3.0,11.0,0.0,15.0,-2.0,19.0,-5.0,23.0,-6.0,26.0,-6.0,28.0,-5.0,30.0,-3.0,30.0,-2.0,28.0,-1.0,26.0,1.0,23.0,2.0,20.0,2.0,15.0,0.0,11.0,-2.0,7.0,-4.0,4.0,-8.0,1.0,-11.0,-2.0,-17.0,-2.0,-20.0,-3.0,-24.0,-1.0,-26.0,-1.0,-28.0,0.0,-29.0
0.5125,122.0,-96.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.0,-6.0,-15.0,-6.0,-16.0,-7.0,-19.0,-7.0,-20.0,-9.0,-21.0,-10.0,-20.0,-10.0,-20.0,-11.0,-18.0,-10.0,-15.0,-10.0,-13.0,-9.0,-11.0,-6.0,-9.0,-4.0,-7.0,0.0,-6.0,3.0,-4.0,6.0,-4.0,10.0,-4.0,13.0,-5.0,16.0,-6.0,18.0,-7.0,19.0,-7.0,19.0,-8.0,19.0,-9.0,17.0,-8.0,16.0,-8.0,14.0
0.541,122.0,-96.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,8.0,-2.0,7.0,-2.0,6.0,-2.0,6.0,-2.0,6.0,-1.0,6.0,-2.0,5.0,-1.0,4.0,-1.0,4.0,-1.0,3.0,-1.0,3.0,-1.0,3.0,-2.0,2.0,-2.0,2.0,-1.0,1.0,-2.0,1.0,-3.0,1.0,-3.0,0.0,-3.0,0.0,-3.0,0.0,-3.0,-1.0,-4.0,-1.0,-4.0,-2.0,-5.0,-1.0,-5.0,-2.0,-6.0,-2.0
0.5489,122.0,-96.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.0,-14.0,-17.0,-15.0,-16.0,-16.0,-15.0,-16.0,-14.0,-15.0,-13.0,-14.0,-11.0,-11.0,-9.0,-9.0,-8.0,-6.0,-7.0,-2.0,-7.0,2.0,-7.0,5.0,-7.0,9.0,-8.0,12.0,-9.0,14.0,-10.0,16.0,-11.0,17.0,-12.0,17.0,-13.0,17.0,-13.0,16.0,-12.0,14.0,-11.0,13.0,-9.0,10.0,-7.0,9.0,-4.0,7.0,0.0,5.0
0.5852,122.0,-96.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.0,8.0,-18.0,12.0,-19.0,15.0,-22.0,17.0,-24.0,17.0,-26.0,17.0,-26.0,16.0,-26.0,14.0,-24.0,12.0,-21.0,10.0,-18.0,9.0,-14.0,8.0,-9.0,7.0,-4.0,7.0,1.0,8.0,6.0,10.0,10.0,12.0,14.0,16.0,16.0,18.0,17.0,20.0,18.0,21.0,17.0,22.0,16.0,23.0,14.0,23.0,12.0,20.0,11.0,18.0
0.6223,122.0,-96.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.0,-15.0,-17.0,-15.0,-15.0,-17.0,-15.0,-16.0,-14.0,-16.0,-12.0,-14.0,-11.0,-11.0,-9.0,-8.0,-8.0,-5.0,-6.0,-1.0,-6.0,2.0,-7.0,6.0,-7.0,9.0,-8.0,13.0,-9.0,15.0,-10.0,16.0,-11.0,17.0,-12.0,17.0,-14.0,17.0,-13.0,16.0,-12.0,13.0,-11.0,12.0,-8.0,10.0,-6.0,8.0,-3.0,6.0,1.0,5.0
0.6339,122.0,-96.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,-8.0,5.0,-7.0,5.0,-7.0,5.0,-8.0,4.0,-7.0,4.0,-7.0,3.0,-6.0,3.0,-6.0,3.0,-5.0,3.0,-5.0,2.0,-4.0,2.0,-4.0,2.0,-4.0,1.0,-3.0,2.0,-2.0,2.0,-2.0,1.0,-2.0,2.0,-1.0,2.0,0.0,2.0,0.0,2.0,1.0,2.0,1.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,4.0
0.68,122.0,-96.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.0,-17.0,-10.0,-17.0,-9.0,-18.0,-8.0,-18.0,-8.0,-17.0,-7.0,-14.0,-6.0,-12.0,-5.0,-9.0,-5.0,-7.0,-5.0,-3.0,-7.0,0.0,-8.0,3.0,-9.0,6.0,-11.0,8.0,-13.0,9.0,-14.0,10.0,-16.0,10.0,-16.0,10.0,-17.0,10.0,-16.0,9.0,-15.0,8.0,-13.0,6.0,-11.0,6.0,-8.0,5.0,-5.0,4.0,-1.0,5.0
0.7151,122.0,-96.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,17.0,12.0,18.0,11.0,19.0,10.0,18.0,9.0,17.0,8.0,15.0,6.0,12.0,6.0,9.0,5.0,6.0,5.0,2.0,6.0,-1.0,7.0,-5.0,9.0,-8.0,11.0,-11.0,13.0,-13.0,14.0,-13.0,16.0,-14.0,16.0,-13.0,17.0,-13.0,16.0,-12.0,15.0,-11.0,13.0,-9.0,10.0,-8.0,8.0,-7.0,4.0,-6.0,1.0,-6.0
0.7493,122.0,-96.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,14.0,4.0,11.0,8.0,8.0,13.0,4.0,18.0,4.0,22.0,2.0,27.0,3.0,31.0,4.0,32.0,7.0,34.0,8.0,33.0,9.0,31.0,11.0,28.0,11.0,24.0,11.0,21.0,10.0,15.0,7.0,12.0,3.0,10.0,-2.0,7.0,-8.0,5.0,-12.0,5.0,-18.0,6.0,-23.0,7.0,-26.0,10.0,-29.0,11.0,-30.0,13.0,-31.0
0.7628,122.0,-96.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,-29.0,33.0,-28.0,34.0,-28.0,32.0,-28.0,31.0,-24.0,30.0,-20.0,25.0,-18.0,18.0,-15.0,11.0,-13.0,6.0,-13.0,-4.0,-14.0,-10.0,-15.0,-17.0,-16.0,-22.0,-20.0,-25.0,-22.0,-27.0,-26.0,-30.0,-29.0,-32.0,-31.0,-28.0,-31.0,-25.0,-30.0,-23.0,-28.0,-20.0,-26.0,-19.0,-22.0,-15.0,-15.0,-13.0,-9.0,-12.0,-3.0
0.7996,122.0,-96.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,12.0,3.0,14.0,3.0,16.0,4.0,18.0,5.0,18.0,6.0,18.0,6.0,17.0,7.0,15.0,7.0,13.0,6.0,11.0,4.0,9.0,3.0,7.0,1.0,5.0,-2.0,4.0,-5.0,2.0,-8.0,2.0,-11.0,2.0,-14.0,3.0,-16.0,3.0,-17.0,4.0,-18.0,5.0,-18.0,5.0,-18.0,6.0,-17.0,5.0,-15.0,5.0,-13.0
0.8357,122.0,-96.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.0,-11.0,-13.0,-10.0,-11.0,-9.0,-9.0,-7.0,-8.0,-4.0,-7.0,0.0,-6.0,3.0,-6.0,6.0,-6.0,9.0,-7.0,11.0,-7.0,13.0,-9.0,14.0,-11.0,15.0,-11.0,15.0,-12.0,14.0,-12.0,13.0,-12.0,11.0,-10.0,10.0,-9.0,8.0,-7.0,7.0,-4.0,5.0,0.0,5.0,3.0,5.0,6.0,5.0,8.0,5.0,11.0,7.0
0.849,122.0,-96.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,-9.0,-5.0,-9.0,-4.0,-9.0,-5.0,-8.0,-4.0,-7.0,-4.0,-7.0,-4.0,-6.0,-4.0,-6.0,-4.0,-6.0,-3.0,-5.0,-3.0,-5.0,-3.0,-4.0,-2.0,-3.0,-2.0,-3.0,-2.0,-3.0,-1.0,-3.0,-2.0,-3.0,0.0,-2.0,0.0,-2.0,1.0,-2.0,2.0,-1.0,2.0,-1.0,3.0,-2.0,2.0,-1.0,3.0,-1.0,5.0,-1.0
0.8967,-75.0,80.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.0,1.0,-9.0,0.0,-9.0,1.0,-9.0,2.0,-10.0,2.0,-9.0,2.0,-9.0,3.0,-7.0,2.0,-6.0,4.0,-6.0,3.0,-3.0,1.0,-2.0,2.0,0.0,0.0,2.0,1.0,3.0,1.0,5.0,1.0,6.0,-1.0,7.0,-1.0,8.0,-1.0,9.0,-1.0,8.0,-3.0,9.0,-2.0,9.0,-2.0,9.0,-3.0,7.0,-1.0,5.0,-2.0
0.8987,122.0,-96.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,4.0,12.0,-2.0,9.0,-7.0,9.0,-12.0,8.0,-18.0,9.0,-23.0,10.0,-27.0,13.0,-30.0,16.0,-31.0,16.0,-31.0,19.0,-31.0,19.0,-28.0,18.0,-24.0,17.0,-20.0,13.0,-17.0,10.0,-14.0,5.0,-12.0,-1.0,-11.0,-6.0,-9.0,-12.0,-9.0,-17.0,-10.0,-21.0,-13.0,-24.0,-16.0,-25.0,-19.0,-26.0,-20.0,-26.0,-23.0
0.9317,122.0,-96.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,10.0,-3.0,13.0,-2.0,15.0,-3.0,17.0,-4.0,18.0,-5.0,19.0,-6.0,18.0,-6.0,18.0,-6.0,16.0,-6.0,13.0,-5.0,11.0,-3.0,9.0,-1.0,6.0,1.0,4.0,5.0,3.0,7.0,2.0,10.0,2.0,13.0,1.0,15.0,1.0,17.0,2.0,17.0,2.0,17.0,4.0,17.0,4.0,16.0,4.0,14.0,4.0,13.0,4.0
0.9454,122.0,-96.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,-9.0,0.0,-8.0,-3.0,-7.0,-7.0,-7.0,-11.0,-8.0,-13.0,-9.0,-15.0,-10.0,-16.0,-12.0,-17.0,-13.0,-17.0,-15.0,-16.0,-15.0,-14.0,-16.0,-13.0,-15.0,-11.0,-13.0,-9.0,-11.0,-8.0,-9.0,-7.0,-5.0,-7.0,-2.0,-7.0,2.0,-7.0,5.0,-9.0,8.0,-11.0,11.0,-12.0,12.0,-14.0,13.0,-16.0,13.0,-17.0,12.0
0.9775,122.0,-96.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,14.0,22.0,15.0,21.0,17.0,20.0,16.0,18.0,16.0,16.0,13.0,13.0,11.0,11.0,8.0,9.0,4.0,8.0,0.0,7.0,-5.0,7.0,-9.0,7.0,-14.0,8.0,-17.0,9.0,-20.0,10.0,-22.0,11.0,-23.0,12.0,-23.0,14.0,-22.0,13.0,-22.0,12.0,-19.0,11.0,-17.0,8.0,-14.0,6.0,-11.0,2.0,-9.0,-3.0,-8.0
0.9942,122.0,-96.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.0,2.0,-14.0,3.0,-15.0,3.0,-17.0,4.0,-19.0,4.0,-20.0,4.0,-19.0,3.0,-19.0,2.0,-18.0,2.0,-16.0,0.0,-13.0,1.0,-10.0,1.0,-8.0,2.0,-4.0,3.0,-2.0,5.0,1.0,8.0,2.0,10.0,4.0,12.0,4.0,14.0,4.0,16.0,5.0,16.0,4.0,18.0,4.0,17.0,2.0,17.0,2.0,15.0,2.0,13.0
1.0233,122.0,-96.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,32.0,17.0,29.0,15.0,27.0,13.0,20.0,11.0,12.0,12.0,6.0,14.0,-1.0,16.0,-8.0,20.0,-14.0,24.0,-19.0,26.0,-23.0,31.0,-24.0,34.0,-25.0,35.0,-22.0,37.0,-20.0,35.0,-20.0,32.0,-16.0,29.0,-13.0,24.0,-11.0,17.0,-10.0,11.0,-10.0,4.0,-11.0,-4.0,-14.0,-8.0,-16.0,-13.0,-20.0,-17.0,-24.0
1.0557,122.0,-96.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-36.0,3.0,-32.0,1.0,-27.0,1.0,-22.0,1.0,-17.0,3.0,-11.0,8.0,-5.0,11.0,-2.0,17.0,1.0,21.0,5.0,26.0,6.0,31.0,5.0,35.0,4.0,37.0,3.0,38.0,0.0,38.0,0.0,37.0,-2.0,32.0,-2.0,29.0,-1.0,23.0,-1.0,18.0,3.0,12.0,6.0,7.0,12.0,3.0,16.0,-1.0,20.0,-3.0,26.0,-3.0
1.0783,122.0,-96.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,6.0,13.0,7.0,15.0,9.0,16.0,9.0,18.0,11.0,19.0,12.0,17.0,13.0,16.0,13.0,14.0,12.0,12.0,11.0,10.0,9.0,9.0,6.0,7.0,3.0,6.0,-1.0,6.0,-5.0,5.0,-7.0,5.0,-11.0,7.0,-14.0,8.0,-16.0,9.0,-18.0,10.0,-18.0,11.0,-18.0,11.0,-18.0,11.0,-16.0,10.0,-15.0,9.0,-13.0
1.1137,122.0,-96.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,-7.0,15.0,-6.0,12.0,-4.0,9.0,-4.0,6.0,-4.0,3.0,-5.0,0.0,-7.0,-2.0,-9.0,-5.0,-10.0,-6.0,-13.0,-7.0,-15.0,-7.0,-16.0,-7.0,-18.0,-7.0,-18.0,-6.0,-18.0,-5.0,-18.0,-4.0,-17.0,-3.0,-15.0,-3.0,-12.0,-3.0,-9.0,-4.0,-6.0,-5.0,-3.0,-7.0,-1.0,-8.0,2.0,-10.0,3.0,-13.0,4.0
1.1269,122.0,-96.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,5.0,12.0,0.0,10.0,-5.0,9.0,-11.0,11.0,-17.0,11.0,-22.0,14.0,-25.0,16.0,-27.0,18.0,-29.0,19.0,-28.0,21.0,-28.0,22.0,-26.0,21.0,-22.0,19.0,-19.0,16.0,-17.0,12.0,-14.0,7.0,-12.0,2.0,-11.0,-4.0,-10.0,-9.0,-11.0,-14.0,-11.0,-19.0,-14.0,-22.0,-17.0,-23.0,-20.0,-24.0,-21.0,-24.0,-24.0
1.1483,122.0,-96.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,23.0,-4.0,29.0,-2.0,35.0,-4.0,38.0,-6.0,43.0,-7.0,43.0,-8.0,42.0,-10.0,40.0,-11.0,36.0,-10.0,31.0,-9.0,30.0,-6.0,23.0,-2.0,17.0,4.0,11.0,10.0,7.0,15.0,5.0,22.0,4.0,30.0,3.0,31.0,3.0,35.0,2.0,38.0,3.0,39.0,6.0,39.0,8.0,37.0,9.0,32.0,9.0,31.0,8.0
1.1725,122.0,-96.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,-7.0,-6.0,-7.0,-5.0,-6.0,-6.0,-6.0,-4.0,-6.0,-5.0,-5.0,-5.0,-5.0,-4.0,-5.0,-4.0,-4.0,-3.0,-4.0,-3.0,-3.0,-2.0,-3.0,-2.0,-3.0,-2.0,-2.0,-1.0,-2.0,-1.0,-2.0,-1.0,-2.0,1.0,-1.0,1.0,-1.0,1.0,-2.0,2.0,-1.0,3.0,-1.0,4.0,-1.0,4.0,-1.0,5.0,-1.0,5.0,-1.0
